Start Date,Num Shows,Headliner,Support,Tickets Sold,Gross USD,Gross Gate,Currency,Venue Capacity,Percentage Sold,Ticket Price Min,Ticket Price Max,Venue Name,Venue City,Venue State,Venue Country,Promoter
2018-05-18,1,Sofi Tukker,,2484.0,75888.0,75888.0,US DOLLAR,2828.0,88.0,30.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2018-05-19,1,"""Weird Al"" Yankovic",Emo Philips,1923.0,117345.0,117345.0,US DOLLAR,1923.0,100.0,45.0,85.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2018-05-20,1,"""Disney Junior Dance Party""",,1639.0,78802.0,78802.0,US DOLLAR,1923.0,86.0,38.0,58.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2018-05-24,1,Modest Mouse,Mimicking Birds,2828.0,144689.0,144689.0,US DOLLAR,2828.0,100.0,49.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2018-05-26,1,Fever Ray,,2670.0,93520.0,93520.0,US DOLLAR,2800.0,96.0,35.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2018-05-29,1,Godspeed You! Black Emperor,Marisa Anderson,1870.0,57251.0,57251.0,US DOLLAR,2800.0,67.0,30.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2018-06-01,2,Tower Of Power,,2616.0,161118.0,322236.0,US DOLLAR,2800.0,93.5,59.5,79.5,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2018-06-02,2,Tower Of Power,,2616.0,161118.0,322236.0,US DOLLAR,2800.0,93.5,59.5,79.5,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2018-06-03,1,Lord Huron,Stef Chura,2828.0,113344.0,113344.0,US DOLLAR,2828.0,100.0,38.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2018-06-07,1,Dr. Dog,,1927.0,57061.0,57061.0,US DOLLAR,2800.0,69.0,29.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2018-06-09,1,The Read Live!,,1377.0,70115.0,70115.0,US DOLLAR,1997.0,69.0,35.0,75.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2018-06-21,1,The Specials,,2534.0,107800.0,107800.0,US DOLLAR,2800.0,91.0,42.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2018-06-22,1,Trampled By Turtles,Deer Tick,2305.0,68531.0,68531.0,US DOLLAR,2800.0,83.0,29.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2018-06-24,1,Gomez,,,,,,,0.0,,,Fox Theater,Oakland,CA,United States,
2018-06-25,1,Belle And Sebastian,Japanese Breakfast,2458.0,129621.0,129621.0,US DOLLAR,2800.0,88.0,50.5,70.5,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2018-06-28,1,Go-Go's,,2828.0,145386.0,145386.0,US DOLLAR,2828.0,100.0,49.5,69.5,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2018-06-28,1,The Go-Go's,,,,,,,0.0,,,Fox Theater,Oakland,CA,United States,
2018-07-19,2,My Bloody Valentine,,2605.0,134316.0,268632.0,US DOLLAR,2828.0,92.5,49.5,69.5,Fox Theater,Oakland,CA,United States,
2018-07-20,2,My Bloody Valentine,,2605.0,134316.0,268632.0,US DOLLAR,2828.0,92.5,49.5,69.5,Fox Theater,Oakland,CA,United States,
2018-07-27,1,The Decemberists,Whitney,3007.0,148846.0,148846.0,US DOLLAR,3007.0,100.0,49.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2018-07-30,1,Animal Collective,,2481.0,98164.0,98164.0,US DOLLAR,2800.0,89.0,39.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2018-08-03,1,Toto,,1585.0,106700.0,106700.0,US DOLLAR,1835.0,87.0,45.0,95.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2018-08-07,2,Beach House,,2828.0,109085.0,218170.0,US DOLLAR,2828.0,100.0,36.0,60.5,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2018-08-08,2,Beach House,,2828.0,109085.0,218170.0,US DOLLAR,2828.0,100.0,36.0,60.5,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2018-08-16,2,David Byrne,Ibeyi,2828.0,218907.5,437815.0,US DOLLAR,2828.0,100.0,65.0,135.0,Fox Theater,Oakland,CA,United States,
2018-08-17,2,David Byrne,Ibeyi,2828.0,218907.5,437815.0,US DOLLAR,2828.0,100.0,65.0,135.0,Fox Theater,Oakland,CA,United States,
2018-08-18,2,Nathaniel Rateliff & The Night Sweats,,2828.0,113133.5,226267.0,US DOLLAR,2828.0,100.0,39.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2018-08-19,2,Nathaniel Rateliff & The Night Sweats,,2828.0,113133.5,226267.0,US DOLLAR,2828.0,100.0,39.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2018-08-21,1,Nahko And Medicine For The People,,,,,,,0.0,,,Fox Theater,Oakland,CA,United States,
2018-08-21,1,Dispatch,,1856.0,82510.0,82510.0,US DOLLAR,2800.0,67.0,40.0,45.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2018-08-22,1,Punch Brothers,,1592.0,63075.0,63075.0,US DOLLAR,1875.0,85.0,35.0,45.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2018-08-31,1,Ledisi,,,,,,,0.0,,,Fox Theater,Oakland,CA,United States,
2018-08-31,1,Ledisi,,1437.0,93572.0,93572.0,US DOLLAR,1871.0,77.0,39.5,95.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2018-09-04,1,Bishop Briggs,Joywave,1105.0,32696.0,32696.0,US DOLLAR,2200.0,51.0,29.5,79.5,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2018-09-08,1,Gov't Mule,,1715.0,72303.0,72303.0,US DOLLAR,2200.0,78.0,39.5,55.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2018-09-10,2,The War On Drugs,Land Of Talk,2093.0,96356.0,192712.0,US DOLLAR,2200.0,95.5,45.0,46.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2018-09-11,1,The War On Drugs,,,,,,,0.0,,,Fox Theater,Oakland,CA,United States,
2018-09-11,2,The War On Drugs,Land Of Talk,2093.0,96356.0,192712.0,US DOLLAR,2200.0,95.5,45.0,46.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2018-09-12,1,Future Islands,Ed Schrader's Music Beat,2772.0,99884.0,99884.0,US DOLLAR,2772.0,100.0,35.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2018-09-14,1,The Distillers,Starcrawler,2601.0,91165.0,91165.0,US DOLLAR,2601.0,100.0,35.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2018-09-17,1,Greta Van Fleet,Dorothy,2828.0,112061.0,112061.0,US DOLLAR,2828.0,100.0,39.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2018-09-18,1,Needtobreathe,"Forest Blakk, Johnnyswim",1800.0,88176.0,88176.0,US DOLLAR,2200.0,82.0,46.0,66.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2018-09-20,1,Blood Orange ,Empress Of,2673.0,96390.0,96390.0,US DOLLAR,2673.0,100.0,35.0,45.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2018-09-22,1,Bob Moses,Mansionair,2374.0,83225.0,83225.0,US DOLLAR,2500.0,95.0,35.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2018-09-27,1,Dirty Heads,,1321.0,44487.0,44487.0,US DOLLAR,2200.0,61.0,49.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2018-09-28,1,Ben Howard,Wye Oak,2842.0,140817.0,140817.0,US DOLLAR,2842.0,100.0,49.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2018-10-01,1,In Dreams: Roy Orbison In Concert,,,,,,,0.0,,,Fox Theater,Oakland,CA,United States,
2018-10-03,1,Garbage,,2650.0,131268.0,131268.0,US DOLLAR,2650.0,100.0,49.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2018-10-06,1,Lily Allen,,1632.0,57180.0,57180.0,US DOLLAR,2200.0,75.0,35.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2018-10-16,1,Hozier,,2828.0,136910.0,136910.0,US DOLLAR,2828.0,100.0,45.0,65.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2018-10-17,1,Tom Misch,,2828.0,102515.0,102515.0,US DOLLAR,2828.0,100.0,35.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2018-10-19,1,St. Paul and the Broken Bones,Black Pumas,2478.0,91812.0,91812.0,US DOLLAR,2500.0,100.0,37.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2018-10-20,1,Billie Eilish,,2828.0,100440.0,100440.0,US DOLLAR,2828.0,100.0,32.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2018-10-21,1,LIL DICKY - LIFE LESSONS WITH LIL DICKY,,,,,,,0.0,,,Fox Theater,Oakland,CA,United States,
2018-10-22,1,The Internet,,2828.0,105875.0,105875.0,US DOLLAR,2828.0,100.0,35.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2018-10-25,1,Pat Metheny,,,,,,,0.0,,,Fox Theater,Oakland,CA,United States,
2018-10-26,1,Christine And The Queens,,2811.0,101236.0,101236.0,US DOLLAR,2811.0,100.0,36.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2018-10-27,1,The Devil Makes Three,,1926.0,57218.0,57218.0,US DOLLAR,2200.0,88.0,29.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2018-11-02,1,FIDLAR,,,,,,,0.0,,,Fox Theater,Oakland,CA,United States,
2018-11-03,1,Jim James,Alynda Segarra,1413.0,46114.0,46114.0,US DOLLAR,1936.0,73.0,39.5,49.5,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2018-11-07,1,"Generation Axe:  Vai, Wylde,  Mlamsteen, Bettencout, Abasi",,,,,,,0.0,,,Fox Theater,Oakland,CA,United States,
2018-11-08,1,SOJA,,,,,,,0.0,,,Fox Theater,Oakland,CA,United States,
2018-11-09,1,Khruangbin,,2828.0,88382.0,88382.0,US DOLLAR,2828.0,100.0,29.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2018-11-10,2,Joe Russo's Almost Dead,,2688.5,114305.0,228610.0,US DOLLAR,2688.0,100.0,42.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2018-11-11,2,Joe Russo's Almost Dead,,2688.5,114305.0,228610.0,US DOLLAR,2688.0,100.0,42.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2018-11-12,1,Gallant,,,,,,,0.0,,,Fox Theater,Oakland,CA,United States,
2018-11-14,2,Van Morrison,,1935.5,304957.0,609914.0,US DOLLAR,1935.0,100.0,86.5,246.5,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2018-11-15,2,Van Morrison,,1935.5,304957.0,609914.0,US DOLLAR,1935.0,100.0,86.5,246.5,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2018-11-17,2,Joan Baez,,1839.0,143629.0,287258.0,US DOLLAR,1839.0,100.0,55.0,125.0,Fox Theater,Oakland,CA,United States,
2018-11-18,2,Joan Baez,,1839.0,143629.0,287258.0,US DOLLAR,1839.0,100.0,55.0,125.0,Fox Theater,Oakland,CA,United States,
2018-11-20,1,CAT POWER - Wanderer Tour 2018,,,,,,,0.0,,,Fox Theater,Oakland,CA,United States,
2018-11-27,1,Julien Baker | Phoebe Bridgers w/ Lucy Dacus,"Lucy Dacus, Phoebe Bridgers",2002.0,59356.0,59356.0,US DOLLAR,2828.0,71.0,29.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2018-11-29,2,Tash Sultana,Ocean Alley,2828.0,127687.5,255375.0,US DOLLAR,2828.0,100.0,45.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2018-11-30,2,Tash Sultana,Ocean Alley,2828.0,127687.5,255375.0,US DOLLAR,2828.0,100.0,45.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2018-12-02,1,6LACK,Tierra Whack,2349.0,86305.0,86305.0,US DOLLAR,2800.0,84.0,35.0,49.5,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2018-12-03,1,Neko Case,Destroyer,2078.0,86931.0,86931.0,US DOLLAR,2800.0,75.0,40.5,50.5,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2018-12-06,1,Shakey Graves,,2830.0,83562.0,83562.0,US DOLLAR,2830.0,100.0,29.5,35.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2018-12-07,1,Bomba Estéreo,,2911.0,94608.0,94608.0,US DOLLAR,2911.0,100.0,32.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2018-12-12,1,Kurt Vile & the Violators,Jessica Pratt,1622.0,58728.0,58728.0,US DOLLAR,2500.0,65.0,36.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2018-12-13,2,Willie Nelson & Family,,1921.0,172437.5,344875.0,US DOLLAR,1921.0,100.0,75.0,125.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2018-12-14,2,Willie Nelson & Family,,1921.0,172437.5,344875.0,US DOLLAR,1921.0,100.0,75.0,125.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2018-12-15,1,John Butler Trio+,,1727.0,64850.0,64850.0,US DOLLAR,2500.0,70.0,37.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2018-12-17,2,Tenacious D,,2903.0,165015.0,330030.0,US DOLLAR,2903.0,100.0,55.0,75.0,Fox Theater,Oakland,CA,United States,
2018-12-18,2,Tenacious D,,2903.0,165015.0,330030.0,US DOLLAR,2903.0,100.0,55.0,75.0,Fox Theater,Oakland,CA,United States,
2018-12-21,2,John Legend,,1938.5,265876.0,531752.0,US DOLLAR,1938.0,100.0,59.5,249.5,Fox Theater,Oakland,CA,United States,
2018-12-22,2,John Legend,,1938.5,265876.0,531752.0,US DOLLAR,1938.0,100.0,59.5,249.5,Fox Theater,Oakland,CA,United States,
2018-12-31,1,The Miseducation of Lauryn Hill 20th Anniversary Tour,,1890.0,201408.0,201408.0,US DOLLAR,1890.0,100.0,99.5,149.5,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2019-01-12,1,Sing Out For Seva,"Bonnie Raitt, Cary Morin, Jackson Browne, Joan Osborne, Mickey Hart, Pura Fe",1958.0,164593.0,164593.0,US DOLLAR,1958.0,100.0,75.0,250.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2019-01-18,1,Dawes,,1333.0,48140.0,48140.0,US DOLLAR,1900.0,71.0,36.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2019-01-26,1,LP: HEART TO MOUTH TOUR 2019,,,,,,,0.0,,,Fox Theater,Oakland,CA,United States,
2019-02-02,1,Hippo Campus,"Now, Now ",2537.0,69865.0,69865.0,US DOLLAR,2828.0,90.0,27.5,30.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2019-02-07,2,Alan Walker,Zaxx,2438.0,79572.5,159145.0,US DOLLAR,2818.0,87.0,25.0,35.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2019-02-08,2,Alan Walker,Zaxx,2438.0,79572.5,159145.0,US DOLLAR,2818.0,87.0,25.0,35.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2019-02-09,1,MØ,LPX,2386.0,83675.0,83675.0,US DOLLAR,2800.0,86.0,35.0,40.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2019-02-10,1,Bill Maher,,1966.0,141084.0,141084.0,US DOLLAR,1966.0,100.0,49.5,125.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2019-02-11,1,The Kooks,"Barns Courtney, Future Feats",2086.0,73265.0,73265.0,US DOLLAR,2800.0,75.0,35.0,40.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2019-02-16,1,Tritonal,"Apek, Shaun Frank, SJ",1885.0,67985.0,67985.0,US DOLLAR,2800.0,68.0,30.0,45.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2019-02-19,1,10 Summer Presents: The Debut Tour With Ella Mai,"Kiana Ledé, Lucky Daye",2828.0,90918.0,90918.0,US DOLLAR,2828.0,100.0,29.0,39.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2019-02-23,1,Neal Schon's Journey Through Time,,2422.0,144840.0,144840.0,US DOLLAR,2800.0,87.0,45.0,70.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2019-02-24,1,Mazzy Star,Gold Star,2913.0,136485.0,136485.0,US DOLLAR,2913.0,100.0,45.0,65.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2019-02-25,2,Robyn,Kindness,2888.0,177236.0,354472.0,US DOLLAR,2888.0,100.0,59.5,79.5,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2019-02-26,2,Robyn,Kindness,2888.0,177236.0,354472.0,US DOLLAR,2888.0,100.0,59.5,79.5,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2019-03-01,1,Umphrey's McGee,Ghost-Note,1791.0,58570.0,58570.0,US DOLLAR,2800.0,64.0,32.5,35.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2019-03-02,1,Beirut,Helado Negro,2908.0,119288.0,119288.0,US DOLLAR,2908.0,100.0,41.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2019-03-05,1,Jungle,Houses,2921.0,102235.0,102235.0,US DOLLAR,2921.0,100.0,35.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2019-03-08,1,Tori Kelly,,2312.0,95380.0,95380.0,US DOLLAR,2828.0,82.0,39.5,55.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2019-03-09,1,Atmosphere,"Dem Atlas, DJ Keezy, The Lioness",2854.0,107068.0,107068.0,US DOLLAR,2854.0,100.0,37.5,40.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2019-03-10,1,LP,"Lauren Ruth Ward, Slugs",2828.0,77770.0,77770.0,US DOLLAR,2828.0,100.0,27.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2019-03-11,1,Action Bronson,"Meyhem Lauren, Roc Marciano",1807.0,63545.0,63545.0,US DOLLAR,2828.0,64.0,35.0,40.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2019-03-12,2,James Blake,Khushi,2859.0,138661.5,277323.0,US DOLLAR,2859.0,100.0,48.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2019-03-13,2,James Blake,Khushi,2859.0,138661.5,277323.0,US DOLLAR,2859.0,100.0,48.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2019-03-15,1,Noname,Elton,2938.0,86671.0,86671.0,US DOLLAR,2938.0,100.0,29.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2019-03-18,1,Lil Baby,"Blueface, City Girls",2617.0,130026.0,130026.0,US DOLLAR,2828.0,93.0,49.5,55.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2019-03-21,1,Andrew McMahon in the Wilderness,"Flor, Grizfolk",1113.0,44008.0,44008.0,US DOLLAR,2800.0,40.0,39.5,45.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2019-03-22,1,Foals,"Bear Hands, Kiev",2679.0,103343.0,103343.0,US DOLLAR,2679.0,100.0,38.5,45.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2019-03-23,1,Catfish and the Bottlemen,Worn Flints,1959.0,68705.0,68705.0,US DOLLAR,2800.0,70.0,35.0,40.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2019-03-27,1,James Bay,Noah Kahan,2753.0,123970.0,123970.0,US DOLLAR,2753.0,100.0,45.0,50.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2019-03-29,1,Vince Staples,"Channel Tres, JpegMafia",2724.0,99330.0,99330.0,US DOLLAR,2724.0,100.0,35.0,49.5,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2019-03-30,1,Brothers Osborne,Devon Gilfillian ,2806.0,98315.0,98315.0,US DOLLAR,2806.0,100.0,35.0,40.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2019-03-31,1,The Joe Budden Podcast with Rory & Mal,Rory &amp; Mal,1492.0,86240.0,86240.0,US DOLLAR,1842.0,81.0,45.0,75.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2019-04-04,1,Jose González & The String Theory,,1899.0,101605.0,101605.0,US DOLLAR,1899.0,100.0,55.0,75.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2019-04-10,1,Dermot Kennedy,Luca Fogale,1992.0,58858.0,58858.0,US DOLLAR,2800.0,72.0,29.5,35.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2019-04-12,1,Beats Antique,"Axel Thesleff, Balkan Bump",2364.0,83200.0,83200.0,US DOLLAR,2800.0,85.0,35.0,40.0,Fox Theater,Oakland,CA,United States,"(In-House Promotion), Another Planet Entertainment"
2019-04-19,1,Maggie Rogers,Melanie Faye,2948.0,116446.0,116446.0,US DOLLAR,2948.0,100.0,39.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2019-04-23,1,10 Summers Presents: The Debut Tour - Ella Mai,"Kyle Dion, Victoria Monèt",2962.0,106370.0,106370.0,US DOLLAR,2962.0,100.0,35.0,45.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2019-04-25,1,Chris D&#39;Elia,Mike Lenoci,1941.0,68365.0,68365.0,US DOLLAR,1941.0,100.0,25.0,65.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2019-05-02,1,MGMT,Warpaint,2928.0,131760.0,131760.0,US DOLLAR,2928.0,100.0,45.0,0.0,Fox Theater,Oakland,CA,United States,"(In-House Promotion), Another Planet Entertainment"
2019-05-04,1,The Midnight,Violet Days,1502.0,39642.0,39642.0,US DOLLAR,2800.0,54.0,22.0,30.0,Fox Theater,Oakland,CA,United States,"(In-House Promotion), Another Planet Entertainment"
2019-05-10,2,Tedeschi Trucks Band,,2829.0,174963.5,349927.0,US DOLLAR,2829.0,100.0,59.6,85.0,Fox Theater,Oakland,CA,United States,
2019-05-11,2,Tedeschi Trucks Band,,2829.0,174963.5,349927.0,US DOLLAR,2829.0,100.0,59.6,85.0,Fox Theater,Oakland,CA,United States,
2019-05-16,1,Black Star (talib Kweli & Yasiin Bey),,,,,,,0.0,,,Fox Theater,Oakland,CA,United States,
2019-05-24,1,Black Star / Knife Knights / Sol Development,"Knife Knights, Sol Development",1838.0,96001.0,96001.0,US DOLLAR,2500.0,74.0,49.5,75.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2019-05-25,1,THE SPECIALS - Encore 40th Anniversary Tour,L.A. Salami,2449.0,114476.0,114476.0,US DOLLAR,2800.0,88.0,45.0,59.5,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2019-05-28,1,Little Feat - 50th Anniversary,,1369.0,107530.0,107530.0,US DOLLAR,1500.0,92.0,50.0,100.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2019-06-04,2,Rainbow Kitten Surprise,,2629.5,94730.0,189460.0,US DOLLAR,2826.0,93.5,36.0,40.0,Fox Theater,Oakland,CA,United States,
2019-06-05,2,Rainbow Kitten Surprise,,2629.5,94730.0,189460.0,US DOLLAR,2826.0,93.5,36.0,40.0,Fox Theater,Oakland,CA,United States,
2019-06-07,1,B&eacute;la Fleck &amp; The Flecktones,,1244.0,70325.0,70325.0,US DOLLAR,1893.0,66.0,45.0,70.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2019-06-21,1,Local Natives - Spiral Choir Tour 2019,Middle Kids,2828.0,108893.0,108893.0,US DOLLAR,2828.0,100.0,38.5,40.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2019-06-25,1,David Gray,,1448.0,103127.0,103127.0,US DOLLAR,1800.0,81.0,35.0,95.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2019-06-28,1,Josh Ritter w/ Royal City Band,Penny and Sparrow,992.0,45720.0,45720.0,US DOLLAR,1500.0,67.0,35.0,55.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2019-07-05,1,Mac Dre B-day Celebration,"Andre Nickatina, Baby Bash, Berner, Coolio Da Unda Dogg, D-Lo, Husalah, J-Diggs, Lil B, Lil Jon, Mac Dre, Mistah Fab, Myles Parrish, San Quinn",2199.0,78735.0,78735.0,US DOLLAR,2500.0,88.0,35.0,40.0,Fox Theater,Oakland,CA,United States,"Ankh Marketing, Another Planet Entertainment"
2019-07-18,1,Last Podcast On The Left,,1741.0,87840.0,87840.0,US DOLLAR,1917.0,91.0,25.0,150.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2019-07-23,2,The Raconteurs,"Lillie Mae, Melvins",2927.0,208746.5,417493.0,US DOLLAR,2927.0,100.0,69.5,89.5,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2019-07-24,2,The Raconteurs,"Lillie Mae, Melvins",2927.0,208746.5,417493.0,US DOLLAR,2927.0,100.0,69.5,89.5,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2019-07-26,1,Jill Scott,DJ Funklor,1718.0,173289.0,173289.0,US DOLLAR,1844.0,94.0,69.5,165.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2019-08-09,1,Paul Simon - A Very Special Outside Lands Pop-Up Show,,1941.0,245813.0,245813.0,US DOLLAR,1941.0,100.0,68.5,128.5,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2019-08-14,1,Kirk Franklin - The Long Live Love Tour,Travele Judon,1288.0,85120.0,85120.0,US DOLLAR,1847.0,70.0,45.0,85.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2019-08-23,1,DANIEL CAESAR - CASE STUDY 01: TOUR,Koffee,2957.0,107410.0,107410.0,US DOLLAR,2957.0,100.0,35.0,49.5,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2019-08-31,1,Bryan Ferry,Femme Schmidt,1931.0,172015.0,172015.0,US DOLLAR,1931.0,100.0,59.5,249.5,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2019-09-05,2,An Evening with King Crimson,,1610.5,155522.0,311044.0,US DOLLAR,1900.0,85.0,65.0,149.5,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2019-09-06,2,An Evening with King Crimson,,1610.5,155522.0,311044.0,US DOLLAR,1900.0,85.0,65.0,149.5,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2019-09-10,1,Tony Bennett,,,,,,,0.0,,,Fox Theater,Oakland,CA,United States,
2019-09-13,1,The Zombies / Brian Wilson,,,,,,,0.0,,,Fox Theater,Oakland,CA,United States,
2019-09-20,1,The Tallest Man On Earth,,,,,,,0.0,,,Fox Theater,Oakland,CA,United States,
2019-09-21,1,Diana Krall,,,,,,,0.0,,,Fox Theater,Oakland,CA,United States,
2019-09-24,1,Lewis Capaldi,,,,,,,0.0,,,Fox Theater,Oakland,CA,United States,
2019-09-25,1,Hot Chip,,,,,,,0.0,,,Fox Theater,Oakland,CA,United States,
2019-09-26,1,Oliver Tree - Goodbye Farewell Tour,,,,,,,0.0,,,Fox Theater,Oakland,CA,United States,
